transaction_amount,credit_score,account_age_months,num_recent_transactions
317.44435322894486,764.2052347589449,100.85547076963361,10
56.97171748347253,624.6387089808031,109.25647911702534,16
74.7619752933475,672.1641051071418,61.60018480984215,11
11.122580042685493,721.4380629440382,83.61869482586769,11
112.68545345698514,738.5231797843613,14.304244176838521,7
40.79701444663961,809.6724775144193,68.26938623452386,16
20.966563082799258,747.7851985556933,30.59432532706508,9
94.37139177141023,697.1605702056861,52.37430931816672,9
91.19401906283198,655.4782123528669,76.45201048849961,8
9.468516067710587,671.7855073640491,31.58132660459995,14
143.76503260573105,670.3648588521447,7.210021877814569,10
117.30725317588534,732.761681425688,2.217828912642144,13
25.141024261045278,712.8498722792915,3.636984729798064,14
76.05750512461599,633.8175214578911,1.9936187641385898,10
152.89435373781706,678.2049265454783,14.132251730387182,9
90.45873027894233,743.877377672571,29.499157033845457,6
60.4002645913284,717.583117748703,27.325360187693605,3
46.69287796719056,728.4322308006385,118.42879470740772,15
113.1142757565125,719.1460855028631,37.414726519864246,14
335.83979326365267,781.321536730443,16.163073219768492,20
133.67568571818921,711.8021531912185,65.9219427559632,8
9.322425650515259,680.6988601064651,103.09693719230349,8
74.09464968281713,654.2122479433219,81.68918483773335,14
265.7754269545881,712.4804729104856,36.233768607118584,12
11.907180839214222,577.9647992612458,67.83232301518314,11
539.8349358410588,690.7855499083644,86.06786092984869,15
357.2749479011937,689.7080070039328,87.64443459176134,13
9.780936142775511,631.776457319136,80.31807618042497,17
325.1100873827862,653.5867080672002,104.62644054829855,10
54.14325516597693,740.482876507412,104.54254954294842,12
223.4946694495875,711.5355874537481,69.89345056943338,12
65.0332444949395,705.0894166853664,52.15290792423426,10
69.76159791054029,715.3173766966012,77.34686517224688,10
120.6943619096116,704.6313793974462,98.36722816308512,12
178.72019865651512,762.1431281429158,1.6726004761009823,12
4.124783801663272,706.1714590851824,119.04764407276728,13
107.91905380848956,627.0893443090624,22.76435890717471,18
24.80349633697313,781.5064982437206,56.95962929353717,10
50.94848888307627,718.5170133664423,104.77153844630114,8
51.319519219930605,670.5373134602467,27.779807486259724,12
75.97282791182852,637.3299140852491,57.7386316441456,8
48.800454246919905,719.7957110479023,16.777279441560324,17
13.628780142620863,694.1413997512813,48.01408272119492,14
18.886733670783222,778.7073393016204,22.0791191203673,13
4.081178215391011,682.7046359666587,44.27170210376768,14
76.24180262711732,658.1309605158766,45.44224179833392,12
370.66728595164255,744.7898109117964,119.18732396220159,8
14.751706770474044,746.2640946358416,119.3827504871489,12
350.8417542719605,708.4325683805098,14.659567160612877,11
158.6233830974665,733.8178523837454,87.39028474007333,16
121.76730029307309,698.1156439628882,7.157712080623036,11
124.3704246132988,711.6932550504623,4.592849825125446,16
210.34687627775858,758.2495441281961,13.534733415150752,10
13.56947575142588,731.2659167010752,115.89279318394415,13
84.32415882099616,691.5362780833688,112.96276219946898,12
143.31879660686266,767.6181272963075,24.077410613400975,11
106.06476273716608,581.7572313604244,20.23900793089167,17
214.61272954312872,802.6036655710967,29.623675295397696,17
9.00196547402214,614.7020452554632,62.350092294941916,9
140.81363521305684,668.6453587613852,68.79485121221377,10
91.63549846685537,697.9541232402465,27.369618222294235,10
57.20199249968692,692.675966463592,91.03811178270348,16
49.91186046343835,750.3205520013278,37.83682715891544,16
116.3733083038015,647.1081690694883,110.73362773799983,11
265.9637955836428,713.0383408741532,79.15000206835094,13
82.26337578848756,671.0893950890123,52.92579212212979,6
208.96663624978916,714.7570489668708,94.9995282026386,15
61.73112807971893,696.7613870101062,98.33184049955311,11
12.962949039636028,704.6467826341488,35.567311067464296,13
7.617424241232954,672.5037583767827,41.42603071649404,13
6.323865978974604,674.4968024951959,112.37866329370381,5
57.39335936608789,714.3636257013713,20.60418356522936,5
49.36067419846477,747.1857752878022,6.01589961858917,12
151.87498949867873,670.0860332901076,55.03258339053635,4
162.95818665722743,656.5616227713546,96.34397812899184,10
6.263113585843425,730.6730082835918,92.82850465097874,9
29.98829734057435,698.3748053471155,110.42414484062708,7
38.46792052395196,741.5249066992976,64.45087905991579,3
95.18580302864635,654.7101393314426,12.907695916417465,18
18.730437736886834,611.0280537288285,71.05398794598591,19
17.256299608997793,673.3497959086833,93.62907810803218,10
345.4369008836076,661.6823695367492,12.106046312109342,9
195.68116767590857,696.060579995985,21.546230730613182,10
23.909990269237205,668.1577392864805,2.4625886775248373,10
62.619878682405556,737.0508475668224,71.64465695417043,16
52.73637208745703,685.5924868788742,106.52139264156263,11
187.85286244118876,707.5237249386951,80.80893460424984,11
85.6541406881836,707.8817279220472,117.86277042332686,16
16.415225994829942,709.7477546206094,8.501004647471625,15
161.18453553104985,698.7935444772513,108.45712913302805,17
60.67827905049509,725.5300345205156,97.874126199015,11
36.60775287781851,660.2172433087096,38.394740939441085,24
56.49620914642388,769.9708963326941,116.84965966863297,10
82.64044125341418,688.1731308315732,35.26459203239839,14
50.42965200371844,634.4225431050659,106.827262135558,12
33.23371086008641,709.4036678495886,105.80908067182854,9
60.99985397769476,657.4409758776258,91.16125637575372,8
2.323091356347576,733.2667267254437,68.05298638372938,9
177.6714687512928,810.4802788021188,15.28032720440968,12
22.49623832107486,660.6713954221075,64.3046364050833,11
5.387711324531163,716.6186166611992,43.45875442293721,14
127.2535263747061,612.2247205647686,95.27382694548686,13
178.43252445764656,722.6952614720674,91.21737557312454,12
201.73084555402392,655.7143100100155,109.36288837734003,9
81.62989021124108,668.7582690782759,2.7647893293732366,16
27.585167639964247,644.9356755080086,97.28328280194249,9
160.3760777637655,736.6075613027368,112.67698432183559,14
144.36202222902466,750.3652178736631,94.92675344386987,18
33.92664471004001,701.1692607329254,16.49314072457364,11
280.47081953059967,656.778664733214,10.672213476065641,9
13.227543086378502,779.4761518051931,3.4805835371163965,8
486.7643059228418,662.4794936122672,75.82068187354045,12
236.14614038678377,591.898385003628,75.93104557132659,10
139.731274763116,722.9194504978534,118.44273199196726,9
335.1347526667482,644.7612663179242,48.36713771838739,11
153.75049232451468,749.4304396749587,40.49684790280211,16
25.354246127658495,680.9431151663291,75.3065663349427,12
70.04114077961927,730.1856620272098,99.24743202840368,18
8.902578650132082,770.0750173276078,112.47609999323723,11
59.248185197790015,639.5570567689639,96.5717757753056,12
162.39098321177792,671.7031434553797,51.77420369328077,11
58.61792178875248,696.2164463671468,76.55479400213564,16
48.110007705423605,776.8775659517172,102.89961987921792,12
108.56963100202671,667.0808641029778,59.382552909096994,9
246.87890110112005,670.2748152025497,26.78571060094173,13
5.850302046181403,723.9070287777904,21.19708932999688,16
58.42778860300631,671.1385637144715,1.0187716047887507,10
20.671346672036663,707.6262941448808,86.47032140277283,16
142.63267862666763,622.4231289515936,14.22056785267287,15
13.408974397115967,810.7164971278298,30.01685286381691,6
131.1661268117439,632.6145384845298,36.44728345121241,5
40.455080301461365,683.9123648004896,67.68520335627544,13
26.614858115270962,698.3759482078952,48.35691599819654,11
330.5275368681097,795.6344067178397,81.28620505075625,9
2.243796667778175,633.757710953363,7.6210004601156225,8
69.10286330833057,799.1852067739376,15.748764117468294,19
2.6237140032407114,737.8588410551012,60.40616892045874,12
79.30321894440875,720.8547662211623,41.09880975377275,10
83.42929598616261,650.7683156491022,36.20179016741181,8
46.573234213995335,728.5570621019037,8.976341405465204,9
17.009995359570468,663.82566887901,107.59058179501217,10
56.66713891299936,763.3330626599206,83.32641174888104,19
133.86523658687454,651.4468985446133,15.472560661538276,9
183.00930029299693,694.3420752771958,8.740468970719732,11
90.79450646900872,672.2363455993415,117.00983147831792,13
106.9433141802355,650.6238518786503,82.05953350230108,8
26.869717461585807,737.0659908453957,50.67727246015524,12
40.64847196610348,726.7729373704817,84.50599384993839,11
21.193513909805663,760.4505099450498,91.00348259113893,9
34.40915762517336,611.0062445895917,93.81550208426474,10
30.56954043207931,753.2085351170522,57.86739937271386,12
87.93857667098376,825.2724452678447,52.15604821685691,7
99.25321297075733,677.4179455411527,2.3123420279991405,12
347.93598784185764,794.7574306054485,111.26029670187873,16
26.114655758837394,686.8419363970087,72.79363752828422,11
123.15802380803369,631.3795131219347,25.175318525606205,12
203.96242813589947,684.7183778796602,110.43280691115096,8
98.5835380836641,752.4101983837638,109.87689631066527,8
35.32511559607241,658.0911758834234,118.71291555956542,15
36.546876190721605,669.9830670496757,105.01273101353848,13
4.805307281024227,729.6769716146596,119.7363421505877,12
43.73793751999226,700.1530058369286,30.117656386669438,13
163.79264884269753,729.231147624337,101.22770063870885,13
5.842057787061932,711.8914770379168,98.94036874669598,14
29.70699398715692,723.9812659775787,28.481902747267316,12
146.99599629987358,678.384940709523,12.714068331117902,11
183.1504214309503,711.5865471015196,117.55104112763436,10
72.90646724382403,653.6313497152033,36.22692163095263,9
143.70893349731074,764.4216811251695,104.63612306566893,15
58.913381247738684,668.2862641591344,1.4911314062778636,13
20.910013529349683,756.4423743774695,3.5019520591326625,12
60.929543114758474,688.3196519508567,56.43868573486784,11
104.09087424909957,710.0999505378661,29.407047388272563,8
354.90440840778683,675.251772455465,83.09111272887975,6
8.547423799919228,649.2002284415986,68.30215474258657,11
84.96549643308857,612.7619806197349,10.220809896608483,11
47.86399123007546,647.233792070377,20.35276726157033,16
85.1892345845027,683.8045573392039,47.1778631369513,15
2.9121043810747764,710.5939589414442,23.086883610696546,10
45.05494726173668,750.5189656641631,95.2744593220275,12
205.68794190123717,677.7121270101576,50.512358030840325,15
96.87668326960932,655.9019617866413,12.118392154257412,13
71.8675967786802,627.8642606998644,58.63680537038286,19
40.34488465228704,724.0031808952052,11.809743546308287,9
42.46589406814218,769.1597257664672,16.343539344958245,19
57.966079995772006,763.3165133978144,29.51357001135643,15
216.63295787959686,735.4966374073618,103.28379692445128,12
410.1275389523392,731.92716586338,111.02889134762366,13
69.29043222808336,784.881188985467,99.32466979051623,11
59.976952785397245,716.6040730708405,40.75518887272382,15
224.92626645325075,732.3064838012086,33.421126491950965,8
66.80452097105949,683.9608069074001,66.34952720403847,13
96.36031326597538,631.8978314572621,86.90052610344037,10
31.510614428923056,665.8075549750212,119.21136179106081,12
163.27638005981356,699.5420480732672,16.656914713592222,9
91.11144268993705,703.0392686250651,6.865747883832728,8
198.67953103308034,796.3142927427697,83.62835079043725,10
182.0956658920318,704.0638583795534,100.03486823696475,14
29.04931625370151,758.9421722012822,101.71550480410436,9
150.8998308993165,678.2461379211842,81.73716234018212,14
193.1651987040581,684.4162057117383,114.52788069018327,6
50.977430124250006,633.5496181388276,61.80956686180584,14
22.737364670062682,662.8835993561714,109.74396100200929,6
0.3162750950218848,726.3490695681877,116.16964430199124,9
71.93776291122046,700.3780090197066,101.81173738336982,8
52.14391215471403,747.1469309948617,37.861269027775855,10
97.13740760683476,709.0626974172525,24.349662489265135,8
24.996665608494457,682.3773134181129,66.2262877328364,15
235.64721121518696,807.414843189348,54.90875529524243,6
35.769143057260536,695.3048215643477,105.45324272093522,15
30.808632578396896,758.1500484852652,12.903768856991292,13
78.63607159641309,679.9395396727662,31.671067296070714,11
82.90222371641755,735.4799739691783,90.46407439772632,15
29.06161665537811,746.4007829575844,12.303410752300143,10
38.071552756841456,710.424598528779,39.17096526858232,9
22.316940922630607,582.2758538651699,47.07149189242399,14
152.09776547608254,700.9126230428056,75.0886617909601,9
176.40757648891196,761.5230023879988,19.817784840604386,13
74.46089944552827,726.3740416513865,103.41193435161543,21
150.24813475029487,722.2919437614623,54.25752602048664,17
159.78737739204442,613.887153302124,110.12558371378623,21
17.858363650887206,663.977246466247,56.67651972243786,15
406.39734419119117,720.5678815575719,33.72979081394727,11
206.4657557362881,720.5191638393446,17.87763061383331,10
27.451636916268427,760.7333390066451,1.4456662706428927,15
24.719721618271734,692.7566622426953,64.32674071319545,10
16.114472781402863,720.2912043336908,13.751646934303887,13
17.872712695542415,700.8187120965647,47.615603872110206,9
165.47621487803474,650.6528631749221,71.12333958721332,14
76.10713676957126,587.2104334452627,33.80662173142134,8
183.30655440170833,721.5504846065038,21.851690791567716,13
164.57100442701415,708.6973604206406,93.19187309051165,12
111.34674267494275,669.0912478949915,113.66814950151284,11
139.1436614460969,619.0413471742067,12.952409725573954,11
2.223153724732706,731.4869757204369,19.515248601815934,12
44.83719665751806,686.7039962902224,115.24150621307352,7
121.8743964298504,727.8437361184073,5.496322395657307,10
1.126666981301043,793.2024265205879,117.33824804950619,11
4.023952880642912,592.9284559840148,1.5526934871136637,14
229.17436995641964,665.0199595648818,104.96657002250844,12
138.25100936773154,689.5312193344043,37.571696537542195,8
37.00655335133563,772.7413087073326,112.6920741230983,10
139.7559595297358,618.1798490396758,38.71648934763467,12
188.6898165224068,796.7930512840302,78.86245226255267,10
43.97141688893224,706.7927950783145,10.523875802146462,10
4.404331015524344,695.1999669133071,29.83724756299494,14
323.9725722198353,690.0970118390546,93.06784223103084,15
50.80735719952978,678.1868483909985,63.91361658777954,13
13.510624099838617,752.4058379634578,111.42831835265832,15
81.23905462337122,646.573962295878,52.02141759262116,13
175.56435642347475,717.2707090821926,104.50767153185684,11
30.069064129193833,680.7909167146512,54.42569705991026,12
37.68149127108495,661.8933275742951,117.53054516553625,12
33.361871140294696,829.2987587841948,115.22029138646634,14
574.5910051646251,720.952536737673,40.16726796117356,14
26.388416784501185,730.6632772330572,106.42491677959958,9
102.8269079672103,756.8888390334331,101.86575353166226,10
